threshold	pid	recordings	reference_events	predicted_events	true_positive	false_positive	false_negative	ignored_predictions	supported_hours	precision	recall	f1	false_alarms_per_hour
0.77	55	1	0	7	0	7	0	0	7.416666666666667	0.0		0.0	0.9438202247191011
0.77	64	1	5	12	3	9	2	0	8.983333333333333	0.25	0.6	0.35294117647058826	1.0018552875695734
0.77	73	1	3	7	2	5	1	0	7.866666666666666	0.2857142857142857	0.6666666666666666	0.4	0.6355932203389831
0.77	89	2	7	11	0	11	7	0	15.05	0.0	0.0	0.0	0.7308970099667774
0.77	97	3	6	19	3	16	3	0	23.066666666666666	0.15789473684210525	0.5	0.24	0.6936416184971098
0.77	106	1	1	6	0	4	1	2	7.2	0.0	0.0	0.0	0.5555555555555556
0.78	2	1	2	11	1	10	1	0	8.858333333333333	0.09090909090909091	0.5	0.15384615384615385	1.1288805268109126
0.78	3	1	4	3	2	1	2	0	8.316666666666666	0.6666666666666666	0.5	0.5714285714285714	0.12024048096192386
0.78	4	1	1	9	0	9	1	0	8.258333333333333	0.0	0.0	0.0	1.0898082744702322
0.78	5	1	0	15	0	13	0	2	7.733333333333333	0.0		0.0	1.6810344827586208
0.78	15	2	5	7	2	5	3	0	16.616666666666667	0.2857142857142857	0.4	0.3333333333333333	0.3009027081243731
0.78	17	1	3	12	0	12	3	0	8.966666666666667	0.0	0.0	0.0	1.338289962825279
0.78	37	1	0	7	0	7	0	0	7.991666666666666	0.0		0.0	0.8759124087591241
0.78	40	1	0	18	0	17	0	1	7.133333333333334	0.0		0.0	2.3831775700934577
0.78	44	1	0	0	0	0	0	0	8.558333333333334				0.0
0.78	48	1	0	7	0	6	0	1	7.341666666666667	0.0		0.0	0.8172531214528944
0.78	55	1	0	7	0	7	0	0	7.416666666666667	0.0		0.0	0.9438202247191011
0.78	64	1	5	11	2	9	3	0	8.983333333333333	0.18181818181818182	0.4	0.25	1.0018552875695734
0.78	73	1	3	7	2	5	1	0	7.866666666666666	0.2857142857142857	0.6666666666666666	0.4	0.6355932203389831
0.78	89	2	7	11	0	11	7	0	15.05	0.0	0.0	0.0	0.7308970099667774
0.78	97	3	6	19	3	16	3	0	23.066666666666666	0.15789473684210525	0.5	0.24	0.6936416184971098
0.78	106	1	1	5	0	4	1	1	7.2	0.0	0.0	0.0	0.5555555555555556
0.79	2	1	2	11	1	10	1	0	8.858333333333333	0.09090909090909091	0.5	0.15384615384615385	1.1288805268109126
0.79	3	1	4	3	2	1	2	0	8.316666666666666	0.6666666666666666	0.5	0.5714285714285714	0.12024048096192386
0.79	4	1	1	9	0	9	1	0	8.258333333333333	0.0	0.0	0.0	1.0898082744702322
0.79	5	1	0	14	0	12	0	2	7.733333333333333	0.0		0.0	1.5517241379310345
0.79	15	2	5	7	2	5	3	0	16.616666666666667	0.2857142857142857	0.4	0.3333333333333333	0.3009027081243731
0.79	17	1	3	12	0	12	3	0	8.966666666666667	0.0	0.0	0.0	1.338289962825279
0.79	37	1	0	7	0	7	0	0	7.991666666666666	0.0		0.0	0.8759124087591241
0.79	40	1	0	17	0	16	0	1	7.133333333333334	0.0		0.0	2.2429906542056073
0.79	44	1	0	0	0	0	0	0	8.558333333333334				0.0
0.79	48	1	0	7	0	6	0	1	7.341666666666667	0.0		0.0	0.8172531214528944
0.79	55	1	0	6	0	6	0	0	7.416666666666667	0.0		0.0	0.8089887640449438
0.79	64	1	5	9	2	7	3	0	8.983333333333333	0.2222222222222222	0.4	0.2857142857142857	0.7792207792207793
0.79	73	1	3	6	1	5	2	0	7.866666666666666	0.16666666666666666	0.3333333333333333	0.2222222222222222	0.6355932203389831
0.79	89	2	7	11	0	11	7	0	15.05	0.0	0.0	0.0	0.7308970099667774
0.79	97	3	6	18	3	15	3	0	23.066666666666666	0.16666666666666666	0.5	0.25	0.6502890173410405
0.79	106	1	1	5	0	4	1	1	7.2	0.0	0.0	0.0	0.5555555555555556
0.8	2	1	2	11	1	10	1	0	8.858333333333333	0.09090909090909091	0.5	0.15384615384615385	1.1288805268109126
0.8	3	1	4	3	2	1	2	0	8.316666666666666	0.6666666666666666	0.5	0.5714285714285714	0.12024048096192386
0.8	4	1	1	9	0	9	1	0	8.258333333333333	0.0	0.0	0.0	1.0898082744702322
0.8	5	1	0	14	0	12	0	2	7.733333333333333	0.0		0.0	1.5517241379310345
0.8	15	2	5	5	1	4	4	0	16.616666666666667	0.2	0.2	0.2	0.24072216649949849
0.8	17	1	3	11	0	11	3	0	8.966666666666667	0.0	0.0	0.0	1.2267657992565055
0.8	37	1	0	7	0	7	0	0	7.991666666666666	0.0		0.0	0.8759124087591241
0.8	40	1	0	17	0	16	0	1	7.133333333333334	0.0		0.0	2.2429906542056073
0.8	44	1	0	0	0	0	0	0	8.558333333333334				0.0
0.8	48	1	0	7	0	6	0	1	7.341666666666667	0.0		0.0	0.8172531214528944
0.8	55	1	0	6	0	6	0	0	7.416666666666667	0.0		0.0	0.8089887640449438
0.8	64	1	5	8	2	6	3	0	8.983333333333333	0.25	0.4	0.3076923076923077	0.6679035250463823
0.8	73	1	3	5	1	4	2	0	7.866666666666666	0.2	0.3333333333333333	0.25	0.5084745762711864
0.8	89	2	7	11	0	11	7	0	15.05	0.0	0.0	0.0	0.7308970099667774
0.8	97	3	6	16	3	13	3	0	23.066666666666666	0.1875	0.5	0.2727272727272727	0.5635838150289018
0.8	106	1	1	5	0	4	1	1	7.2	0.0	0.0	0.0	0.5555555555555556
0.81	2	1	2	11	1	10	1	0	8.858333333333333	0.09090909090909091	0.5	0.15384615384615385	1.1288805268109126
0.81	3	1	4	3	2	1	2	0	8.316666666666666	0.6666666666666666	0.5	0.5714285714285714	0.12024048096192386
0.81	4	1	1	8	0	8	1	0	8.258333333333333	0.0	0.0	0.0	0.968718466195762
0.81	5	1	0	14	0	12	0	2	7.733333333333333	0.0		0.0	1.5517241379310345
0.81	15	2	5	5	1	4	4	0	16.616666666666667	0.2	0.2	0.2	0.24072216649949849
0.81	17	1	3	10	0	10	3	0	8.966666666666667	0.0	0.0	0.0	1.1152416356877324
0.81	37	1	0	6	0	6	0	0	7.991666666666666	0.0		0.0	0.7507820646506779
0.81	40	1	0	17	0	16	0	1	7.133333333333334	0.0		0.0	2.2429906542056073
0.81	44	1	0	0	0	0	0	0	8.558333333333334				0.0
0.81	48	1	0	6	0	6	0	0	7.341666666666667	0.0		0.0	0.8172531214528944
0.81	55	1	0	5	0	5	0	0	7.416666666666667	0.0		0.0	0.6741573033707865
0.81	64	1	5	8	2	6	3	0	8.983333333333333	0.25	0.4	0.3076923076923077	0.6679035250463823
0.81	73	1	3	5	1	4	2	0	7.866666666666666	0.2	0.3333333333333333	0.25	0.5084745762711864
0.81	89	2	7	10	0	10	7	0	15.05	0.0	0.0	0.0	0.6644518272425249
0.81	97	3	6	15	3	12	3	0	23.066666666666666	0.2	0.5	0.2857142857142857	0.5202312138728323
0.81	106	1	1	5	0	4	1	1	7.2	0.0	0.0	0.0	0.5555555555555556
0.82	2	1	2	11	1	10	1	0	8.858333333333333	0.09090909090909091	0.5	0.15384615384615385	1.1288805268109126
0.82	3	1	4	3	2	1	2	0	8.316666666666666	0.6666666666666666	0.5	0.5714285714285714	0.12024048096192386
0.82	4	1	1	8	0	8	1	0	8.258333333333333	0.0	0.0	0.0	0.968718466195762
0.82	5	1	0	14	0	12	0	2	7.733333333333333	0.0		0.0	1.5517241379310345
0.82	15	2	5	4	0	4	5	0	16.616666666666667	0.0	0.0	0.0	0.24072216649949849
0.82	17	1	3	9	0	9	3	0	8.966666666666667	0.0	0.0	0.0	1.003717472118959
0.82	37	1	0	6	0	6	0	0	7.991666666666666	0.0		0.0	0.7507820646506779
0.82	40	1	0	17	0	16	0	1	7.133333333333334	0.0		0.0	2.2429906542056073
0.82	44	1	0	0	0	0	0	0	8.558333333333334				0.0
0.82	48	1	0	6	0	6	0	0	7.341666666666667	0.0		0.0	0.8172531214528944
0.82	55	1	0	5	0	5	0	0	7.416666666666667	0.0		0.0	0.6741573033707865
0.82	64	1	5	8	2	6	3	0	8.983333333333333	0.25	0.4	0.3076923076923077	0.6679035250463823
0.82	73	1	3	5	1	4	2	0	7.866666666666666	0.2	0.3333333333333333	0.25	0.5084745762711864
0.82	89	2	7	9	0	9	7	0	15.05	0.0	0.0	0.0	0.5980066445182723
0.82	97	3	6	15	3	12	3	0	23.066666666666666	0.2	0.5	0.2857142857142857	0.5202312138728323
0.82	106	1	1	5	0	4	1	1	7.2	0.0	0.0	0.0	0.5555555555555556
0.83	2	1	2	11	1	10	1	0	8.858333333333333	0.09090909090909091	0.5	0.15384615384615385	1.1288805268109126
0.83	3	1	4	3	2	1	2	0	8.316666666666666	0.6666666666666666	0.5	0.5714285714285714	0.12024048096192386
0.83	4	1	1	8	0	8	1	0	8.258333333333333	0.0	0.0	0.0	0.968718466195762
0.83	5	1	0	14	0	12	0	2	7.733333333333333	0.0		0.0	1.5517241379310345
0.83	15	2	5	4	0	4	5	0	16.616666666666667	0.0	0.0	0.0	0.24072216649949849
0.83	17	1	3	9	0	9	3	0	8.966666666666667	0.0	0.0	0.0	1.003717472118959
0.83	37	1	0	6	0	6	0	0	7.991666666666666	0.0		0.0	0.7507820646506779
0.83	40	1	0	17	0	16	0	1	7.133333333333334	0.0		0.0	2.2429906542056073
0.83	44	1	0	0	0	0	0	0	8.558333333333334				0.0
0.83	48	1	0	6	0	6	0	0	7.341666666666667	0.0		0.0	0.8172531214528944
0.83	55	1	0	5	0	5	0	0	7.416666666666667	0.0		0.0	0.6741573033707865
0.83	64	1	5	8	2	6	3	0	8.983333333333333	0.25	0.4	0.3076923076923077	0.6679035250463823
0.83	73	1	3	4	1	3	2	0	7.866666666666666	0.25	0.3333333333333333	0.2857142857142857	0.38135593220338987
0.83	89	2	7	9	0	9	7	0	15.05	0.0	0.0	0.0	0.5980066445182723
0.83	97	3	6	14	3	11	3	0	23.066666666666666	0.21428571428571427	0.5	0.3	0.476878612716763
0.83	106	1	1	4	0	3	1	1	7.2	0.0	0.0	0.0	0.41666666666666663
0.84	2	1	2	10	1	9	1	0	8.858333333333333	0.1	0.5	0.16666666666666666	1.0159924741298214
0.84	3	1	4	3	2	1	2	0	8.316666666666666	0.6666666666666666	0.5	0.5714285714285714	0.12024048096192386
0.84	4	1	1	7	0	7	1	0	8.258333333333333	0.0	0.0	0.0	0.8476286579212917
0.84	5	1	0	13	0	11	0	2	7.733333333333333	0.0		0.0	1.4224137931034482
0.84	15	2	5	4	0	4	5	0	16.616666666666667	0.0	0.0	0.0	0.24072216649949849
0.84	17	1	3	9	0	9	3	0	8.966666666666667	0.0	0.0	0.0	1.003717472118959
0.84	37	1	0	6	0	6	0	0	7.991666666666666	0.0		0.0	0.7507820646506779
0.84	40	1	0	14	0	13	0	1	7.133333333333334	0.0		0.0	1.822429906542056
0.84	44	1	0	0	0	0	0	0	8.558333333333334				0.0
0.84	48	1	0	4	0	4	0	0	7.341666666666667	0.0		0.0	0.5448354143019296
0.84	55	1	0	5	0	5	0	0	7.416666666666667	0.0		0.0	0.6741573033707865
0.84	64	1	5	8	2	6	3	0	8.983333333333333	0.25	0.4	0.3076923076923077	0.6679035250463823
0.84	73	1	3	4	1	3	2	0	7.866666666666666	0.25	0.3333333333333333	0.2857142857142857	0.38135593220338987
0.84	89	2	7	9	0	9	7	0	15.05	0.0	0.0	0.0	0.5980066445182723
0.84	97	3	6	13	3	10	3	0	23.066666666666666	0.23076923076923078	0.5	0.3157894736842105	0.43352601156069365
0.84	106	1	1	4	0	3	1	1	7.2	0.0	0.0	0.0	0.41666666666666663
0.85	2	1	2	10	1	9	1	0	8.858333333333333	0.1	0.5	0.16666666666666666	1.0159924741298214
0.85	3	1	4	2	1	1	3	0	8.316666666666666	0.5	0.25	0.3333333333333333	0.12024048096192386
0.85	4	1	1	6	0	6	1	0	8.258333333333333	0.0	0.0	0.0	0.7265388496468215
0.85	5	1	0	13	0	11	0	2	7.733333333333333	0.0		0.0	1.4224137931034482
0.85	15	2	5	4	0	4	5	0	16.616666666666667	0.0	0.0	0.0	0.24072216649949849
0.85	17	1	3	7	0	7	3	0	8.966666666666667	0.0	0.0	0.0	0.7806691449814126
0.85	37	1	0	5	0	5	0	0	7.991666666666666	0.0		0.0	0.6256517205422315
0.85	40	1	0	14	0	13	0	1	7.133333333333334	0.0		0.0	1.822429906542056
0.85	44	1	0	0	0	0	0	0	8.558333333333334				0.0
0.85	48	1	0	4	0	4	0	0	7.341666666666667	0.0		0.0	0.5448354143019296
0.85	55	1	0	3	0	3	0	0	7.416666666666667	0.0		0.0	0.4044943820224719
0.85	64	1	5	8	2	6	3	0	8.983333333333333	0.25	0.4	0.3076923076923077	0.6679035250463823
0.85	73	1	3	4	1	3	2	0	7.866666666666666	0.25	0.3333333333333333	0.2857142857142857	0.38135593220338987
0.85	89	2	7	8	0	8	7	0	15.05	0.0	0.0	0.0	0.5315614617940199
0.85	97	3	6	11	3	8	3	0	23.066666666666666	0.2727272727272727	0.5	0.35294117647058826	0.3468208092485549
0.85	106	1	1	4	0	3	1	1	7.2	0.0	0.0	0.0	0.41666666666666663
0.86	2	1	2	9	1	8	1	0	8.858333333333333	0.1111111111111111	0.5	0.18181818181818182	0.90310442144873
0.86	3	1	4	2	1	1	3	0	8.316666666666666	0.5	0.25	0.3333333333333333	0.12024048096192386
0.86	4	1	1	6	0	6	1	0	8.258333333333333	0.0	0.0	0.0	0.7265388496468215
0.86	5	1	0	11	0	9	0	2	7.733333333333333	0.0		0.0	1.1637931034482758
0.86	15	2	5	4	0	4	5	0	16.616666666666667	0.0	0.0	0.0	0.24072216649949849
0.86	17	1	3	7	0	7	3	0	8.966666666666667	0.0	0.0	0.0	0.7806691449814126
0.86	37	1	0	3	0	3	0	0	7.991666666666666	0.0		0.0	0.37539103232533894
0.86	40	1	0	13	0	12	0	1	7.133333333333334	0.0		0.0	1.6822429906542056
0.86	44	1	0	0	0	0	0	0	8.558333333333334				0.0
0.86	48	1	0	4	0	4	0	0	7.341666666666667	0.0		0.0	0.5448354143019296
0.86	55	1	0	3	0	3	0	0	7.416666666666667	0.0		0.0	0.4044943820224719
0.86	64	1	5	6	2	4	3	0	8.983333333333333	0.3333333333333333	0.4	0.36363636363636365	0.44526901669758817
0.86	73	1	3	4	1	3	2	0	7.866666666666666	0.25	0.3333333333333333	0.2857142857142857	0.38135593220338987
0.86	89	2	7	8	0	8	7	0	15.05	0.0	0.0	0.0	0.5315614617940199
0.86	97	3	6	8	3	5	3	0	23.066666666666666	0.375	0.5	0.42857142857142855	0.21676300578034682
0.86	106	1	1	4	0	3	1	1	7.2	0.0	0.0	0.0	0.41666666666666663
0.87	2	1	2	9	1	8	1	0	8.858333333333333	0.1111111111111111	0.5	0.18181818181818182	0.90310442144873
0.87	3	1	4	2	1	1	3	0	8.316666666666666	0.5	0.25	0.3333333333333333	0.12024048096192386
0.87	4	1	1	6	0	6	1	0	8.258333333333333	0.0	0.0	0.0	0.7265388496468215
0.87	5	1	0	11	0	9	0	2	7.733333333333333	0.0		0.0	1.1637931034482758
0.87	15	2	5	4	0	4	5	0	16.616666666666667	0.0	0.0	0.0	0.24072216649949849
0.87	17	1	3	7	0	7	3	0	8.966666666666667	0.0	0.0	0.0	0.7806691449814126
0.87	37	1	0	2	0	2	0	0	7.991666666666666	0.0		0.0	0.2502606882168926
0.87	40	1	0	13	0	12	0	1	7.133333333333334	0.0		0.0	1.6822429906542056
0.87	44	1	0	0	0	0	0	0	8.558333333333334				0.0
0.87	48	1	0	3	0	3	0	0	7.341666666666667	0.0		0.0	0.4086265607264472
0.87	55	1	0	3	0	3	0	0	7.416666666666667	0.0		0.0	0.4044943820224719
0.87	64	1	5	5	2	3	3	0	8.983333333333333	0.4	0.4	0.4	0.33395176252319114
0.87	73	1	3	3	0	3	3	0	7.866666666666666	0.0	0.0	0.0	0.38135593220338987
0.87	89	2	7	8	0	8	7	0	15.05	0.0	0.0	0.0	0.5315614617940199
0.87	97	3	6	7	3	4	3	0	23.066666666666666	0.42857142857142855	0.5	0.46153846153846156	0.17341040462427745
0.87	106	1	1	3	0	2	1	1	7.2	0.0	0.0	0.0	0.2777777777777778
0.88	2	1	2	8	1	7	1	0	8.858333333333333	0.125	0.5	0.2	0.7902163687676388
0.88	3	1	4	2	1	1	3	0	8.316666666666666	0.5	0.25	0.3333333333333333	0.12024048096192386
0.88	4	1	1	4	0	4	1	0	8.258333333333333	0.0	0.0	0.0	0.484359233097881
0.88	5	1	0	11	0	9	0	2	7.733333333333333	0.0		0.0	1.1637931034482758
0.88	15	2	5	4	0	4	5	0	16.616666666666667	0.0	0.0	0.0	0.24072216649949849
0.88	17	1	3	6	0	6	3	0	8.966666666666667	0.0	0.0	0.0	0.6691449814126395
0.88	37	1	0	2	0	2	0	0	7.991666666666666	0.0		0.0	0.2502606882168926
0.88	40	1	0	13	0	12	0	1	7.133333333333334	0.0		0.0	1.6822429906542056
0.88	44	1	0	0	0	0	0	0	8.558333333333334				0.0
0.88	48	1	0	3	0	3	0	0	7.341666666666667	0.0		0.0	0.4086265607264472
0.88	55	1	0	3	0	3	0	0	7.416666666666667	0.0		0.0	0.4044943820224719
0.88	64	1	5	4	2	2	3	0	8.983333333333333	0.5	0.4	0.4444444444444444	0.22263450834879409
0.88	73	1	3	2	0	2	3	0	7.866666666666666	0.0	0.0	0.0	0.2542372881355932
0.88	89	2	7	8	0	8	7	0	15.05	0.0	0.0	0.0	0.5315614617940199
0.88	97	3	6	5	3	2	3	0	23.066666666666666	0.6	0.5	0.5454545454545454	0.08670520231213873
0.88	106	1	1	2	0	1	1	1	7.2	0.0	0.0	0.0	0.1388888888888889
0.89	2	1	2	5	0	5	2	0	8.858333333333333	0.0	0.0	0.0	0.5644402634054563
0.89	3	1	4	2	1	1	3	0	8.316666666666666	0.5	0.25	0.3333333333333333	0.12024048096192386
0.89	4	1	1	4	0	4	1	0	8.258333333333333	0.0	0.0	0.0	0.484359233097881
0.89	5	1	0	10	0	8	0	2	7.733333333333333	0.0		0.0	1.0344827586206897
0.89	15	2	5	4	0	4	5	0	16.616666666666667	0.0	0.0	0.0	0.24072216649949849
0.89	17	1	3	6	0	6	3	0	8.966666666666667	0.0	0.0	0.0	0.6691449814126395
0.89	37	1	0	1	0	1	0	0	7.991666666666666	0.0		0.0	0.1251303441084463
0.89	40	1	0	12	0	11	0	1	7.133333333333334	0.0		0.0	1.542056074766355
0.89	44	1	0	0	0	0	0	0	8.558333333333334				0.0
0.89	48	1	0	3	0	3	0	0	7.341666666666667	0.0		0.0	0.4086265607264472
0.89	55	1	0	2	0	2	0	0	7.416666666666667	0.0		0.0	0.2696629213483146
0.89	64	1	5	3	1	2	4	0	8.983333333333333	0.3333333333333333	0.2	0.25	0.22263450834879409
0.89	73	1	3	2	0	2	3	0	7.866666666666666	0.0	0.0	0.0	0.2542372881355932
0.89	89	2	7	8	0	8	7	0	15.05	0.0	0.0	0.0	0.5315614617940199
0.89	97	3	6	5	3	2	3	0	23.066666666666666	0.6	0.5	0.5454545454545454	0.08670520231213873
0.89	106	1	1	2	0	1	1	1	7.2	0.0	0.0	0.0	0.1388888888888889
0.9	2	1	2	4	0	4	2	0	8.858333333333333	0.0	0.0	0.0	0.451552210724365
0.9	3	1	4	0	0	0	4	0	8.316666666666666		0.0	0.0	0.0
0.9	4	1	1	4	0	4	1	0	8.258333333333333	0.0	0.0	0.0	0.484359233097881
0.9	5	1	0	10	0	8	0	2	7.733333333333333	0.0		0.0	1.0344827586206897
0.9	15	2	5	4	0	4	5	0	16.616666666666667	0.0	0.0	0.0	0.24072216649949849
0.9	17	1	3	5	0	5	3	0	8.966666666666667	0.0	0.0	0.0	0.5576208178438662
0.9	37	1	0	0	0	0	0	0	7.991666666666666				0.0
0.9	40	1	0	12	0	11	0	1	7.133333333333334	0.0		0.0	1.542056074766355
0.9	44	1	0	0	0	0	0	0	8.558333333333334				0.0
0.9	48	1	0	3	0	3	0	0	7.341666666666667	0.0		0.0	0.4086265607264472
0.9	55	1	0	2	0	2	0	0	7.416666666666667	0.0		0.0	0.2696629213483146
0.9	64	1	5	2	0	2	5	0	8.983333333333333	0.0	0.0	0.0	0.22263450834879409
0.9	73	1	3	2	0	2	3	0	7.866666666666666	0.0	0.0	0.0	0.2542372881355932
0.9	89	2	7	8	0	8	7	0	15.05	0.0	0.0	0.0	0.5315614617940199
0.9	97	3	6	4	2	2	4	0	23.066666666666666	0.5	0.3333333333333333	0.4	0.08670520231213873
0.9	106	1	1	2	0	1	1	1	7.2	0.0	0.0	0.0	0.1388888888888889
0.91	2	1	2	3	0	3	2	0	8.858333333333333	0.0	0.0	0.0	0.33866415804327377
0.91	3	1	4	0	0	0	4	0	8.316666666666666		0.0	0.0	0.0
0.91	4	1	1	3	0	3	1	0	8.258333333333333	0.0	0.0	0.0	0.36326942482341074
0.91	5	1	0	9	0	7	0	2	7.733333333333333	0.0		0.0	0.9051724137931034
0.91	15	2	5	3	0	3	5	0	16.616666666666667	0.0	0.0	0.0	0.18054162487462386
0.91	17	1	3	4	0	4	3	0	8.966666666666667	0.0	0.0	0.0	0.44609665427509293
0.91	37	1	0	0	0	0	0	0	7.991666666666666				0.0
0.91	40	1	0	12	0	11	0	1	7.133333333333334	0.0		0.0	1.542056074766355
0.91	44	1	0	0	0	0	0	0	8.558333333333334				0.0
0.91	48	1	0	3	0	3	0	0	7.341666666666667	0.0		0.0	0.4086265607264472
0.91	55	1	0	2	0	2	0	0	7.416666666666667	0.0		0.0	0.2696629213483146
0.91	64	1	5	1	0	1	5	0	8.983333333333333	0.0	0.0	0.0	0.11131725417439704
0.91	73	1	3	1	0	1	3	0	7.866666666666666	0.0	0.0	0.0	0.1271186440677966
0.91	89	2	7	7	0	7	7	0	15.05	0.0	0.0	0.0	0.46511627906976744
0.91	97	3	6	1	0	1	6	0	23.066666666666666	0.0	0.0	0.0	0.04335260115606936
0.91	106	1	1	2	0	1	1	1	7.2	0.0	0.0	0.0	0.1388888888888889
0.92	2	1	2	3	0	3	2	0	8.858333333333333	0.0	0.0	0.0	0.33866415804327377
0.92	3	1	4	0	0	0	4	0	8.316666666666666		0.0	0.0	0.0
0.92	4	1	1	2	0	2	1	0	8.258333333333333	0.0	0.0	0.0	0.2421796165489405
0.92	5	1	0	9	0	7	0	2	7.733333333333333	0.0		0.0	0.9051724137931034
0.92	15	2	5	2	0	2	5	0	16.616666666666667	0.0	0.0	0.0	0.12036108324974924
0.92	17	1	3	2	0	2	3	0	8.966666666666667	0.0	0.0	0.0	0.22304832713754646
0.92	37	1	0	0	0	0	0	0	7.991666666666666				0.0
0.92	40	1	0	12	0	11	0	1	7.133333333333334	0.0		0.0	1.542056074766355
0.92	44	1	0	0	0	0	0	0	8.558333333333334				0.0
0.92	48	1	0	3	0	3	0	0	7.341666666666667	0.0		0.0	0.4086265607264472
0.92	55	1	0	2	0	2	0	0	7.416666666666667	0.0		0.0	0.2696629213483146
0.92	64	1	5	1	0	1	5	0	8.983333333333333	0.0	0.0	0.0	0.11131725417439704
0.92	73	1	3	1	0	1	3	0	7.866666666666666	0.0	0.0	0.0	0.1271186440677966
0.92	89	2	7	7	0	7	7	0	15.05	0.0	0.0	0.0	0.46511627906976744
0.92	97	3	6	1	0	1	6	0	23.066666666666666	0.0	0.0	0.0	0.04335260115606936
0.92	106	1	1	2	0	1	1	1	7.2	0.0	0.0	0.0	0.1388888888888889
0.93	2	1	2	3	0	3	2	0	8.858333333333333	0.0	0.0	0.0	0.33866415804327377
0.93	3	1	4	0	0	0	4	0	8.316666666666666		0.0	0.0	0.0
0.93	4	1	1	1	0	1	1	0	8.258333333333333	0.0	0.0	0.0	0.12108980827447025
0.93	5	1	0	8	0	6	0	2	7.733333333333333	0.0		0.0	0.7758620689655172
0.93	15	2	5	2	0	2	5	0	16.616666666666667	0.0	0.0	0.0	0.12036108324974924
0.93	17	1	3	1	0	1	3	0	8.966666666666667	0.0	0.0	0.0	0.11152416356877323
0.93	37	1	0	0	0	0	0	0	7.991666666666666				0.0
0.93	40	1	0	12	0	11	0	1	7.133333333333334	0.0		0.0	1.542056074766355
0.93	44	1	0	0	0	0	0	0	8.558333333333334				0.0
0.93	48	1	0	3	0	3	0	0	7.341666666666667	0.0		0.0	0.4086265607264472
0.93	55	1	0	2	0	2	0	0	7.416666666666667	0.0		0.0	0.2696629213483146
0.93	64	1	5	1	0	1	5	0	8.983333333333333	0.0	0.0	0.0	0.11131725417439704
0.93	73	1	3	1	0	1	3	0	7.866666666666666	0.0	0.0	0.0	0.1271186440677966
0.93	89	2	7	7	0	7	7	0	15.05	0.0	0.0	0.0	0.46511627906976744
0.93	97	3	6	0	0	0	6	0	23.066666666666666		0.0	0.0	0.0
0.93	106	1	1	1	0	1	1	0	7.2	0.0	0.0	0.0	0.1388888888888889
0.94	2	1	2	3	0	3	2	0	8.858333333333333	0.0	0.0	0.0	0.33866415804327377
0.94	3	1	4	0	0	0	4	0	8.316666666666666		0.0	0.0	0.0
0.94	4	1	1	1	0	1	1	0	8.258333333333333	0.0	0.0	0.0	0.12108980827447025
0.94	5	1	0	7	0	5	0	2	7.733333333333333	0.0		0.0	0.646551724137931
0.94	15	2	5	2	0	2	5	0	16.616666666666667	0.0	0.0	0.0	0.12036108324974924
0.94	17	1	3	1	0	1	3	0	8.966666666666667	0.0	0.0	0.0	0.11152416356877323
0.94	37	1	0	0	0	0	0	0	7.991666666666666				0.0
0.94	40	1	0	12	0	11	0	1	7.133333333333334	0.0		0.0	1.542056074766355
0.94	44	1	0	0	0	0	0	0	8.558333333333334				0.0
0.94	48	1	0	3	0	3	0	0	7.341666666666667	0.0		0.0	0.4086265607264472
0.94	55	1	0	2	0	2	0	0	7.416666666666667	0.0		0.0	0.2696629213483146
0.94	64	1	5	1	0	1	5	0	8.983333333333333	0.0	0.0	0.0	0.11131725417439704
0.94	73	1	3	1	0	1	3	0	7.866666666666666	0.0	0.0	0.0	0.1271186440677966
0.94	89	2	7	6	0	6	7	0	15.05	0.0	0.0	0.0	0.39867109634551495
0.94	97	3	6	0	0	0	6	0	23.066666666666666		0.0	0.0	0.0
0.94	106	1	1	1	0	1	1	0	7.2	0.0	0.0	0.0	0.1388888888888889
0.95	2	1	2	2	0	2	2	0	8.858333333333333	0.0	0.0	0.0	0.2257761053621825
0.95	3	1	4	0	0	0	4	0	8.316666666666666		0.0	0.0	0.0
0.95	4	1	1	1	0	1	1	0	8.258333333333333	0.0	0.0	0.0	0.12108980827447025
0.95	5	1	0	7	0	5	0	2	7.733333333333333	0.0		0.0	0.646551724137931
0.95	15	2	5	2	0	2	5	0	16.616666666666667	0.0	0.0	0.0	0.12036108324974924
0.95	17	1	3	1	0	1	3	0	8.966666666666667	0.0	0.0	0.0	0.11152416356877323
0.95	37	1	0	0	0	0	0	0	7.991666666666666				0.0
0.95	40	1	0	12	0	11	0	1	7.133333333333334	0.0		0.0	1.542056074766355
0.95	44	1	0	0	0	0	0	0	8.558333333333334				0.0
0.95	48	1	0	2	0	2	0	0	7.341666666666667	0.0		0.0	0.2724177071509648
0.95	55	1	0	2	0	2	0	0	7.416666666666667	0.0		0.0	0.2696629213483146
0.95	64	1	5	1	0	1	5	0	8.983333333333333	0.0	0.0	0.0	0.11131725417439704
0.95	73	1	3	1	0	1	3	0	7.866666666666666	0.0	0.0	0.0	0.1271186440677966
0.95	89	2	7	6	0	6	7	0	15.05	0.0	0.0	0.0	0.39867109634551495
0.95	97	3	6	0	0	0	6	0	23.066666666666666		0.0	0.0	0.0
0.95	106	1	1	1	0	1	1	0	7.2	0.0	0.0	0.0	0.1388888888888889
0.96	2	1	2	2	0	2	2	0	8.858333333333333	0.0	0.0	0.0	0.2257761053621825
